lon_min,lon_max,lat_min,lat_max,area,num_pop,pop_density
1.17,1.26,52.440000000000055,52.53000000000006,60.98893942035638,10548.4234356115,172.95633496605345
1.17,1.26,52.53000000000006,52.62000000000006,60.86408127001659,22629.54332570211,371.8045660676074
1.17,1.26,52.62000000000006,52.710000000000065,60.73907294388719,74942.02392919309,1233.8354916682226
1.17,1.26,52.710000000000065,52.80000000000007,60.61391475040986,9728.625447752685,160.50151995317052
1.26,1.35,51.0,51.09,62.965995671648905,0.0,0.0
1.26,1.35,51.09,51.18000000000001,62.84358197791772,49746.37812729431,791.5904307423856
1.26,1.35,51.18000000000001,51.27000000000001,62.72101322415906,10953.107325149098,174.63218086104115
1.26,1.35,51.27000000000001,51.360000000000014,62.598289712819465,12666.374592490152,202.34378048664504
1.26,1.35,51.360000000000014,51.45000000000002,62.47541174668445,20685.579066493883,331.09952360724793
1.26,1.35,51.45000000000002,51.54000000000002,62.352379628965615,0.0,0.0
1.26,1.35,51.54000000000002,51.630000000000024,62.229193663226624,0.0,0.0
1.26,1.35,51.630000000000024,51.72000000000003,62.10585415339822,0.0,0.0
1.26,1.35,51.72000000000003,51.81000000000003,61.98236140383936,0.0,0.0
1.26,1.35,51.81000000000003,51.900000000000034,61.85871571923384,4880.269292411904,78.89380236347961
1.26,1.35,51.900000000000034,51.99000000000004,61.7349174046783,35216.9922185329,570.4549985493969
1.26,1.35,51.99000000000004,52.08000000000004,61.610966765631616,11716.846146220701,190.17468417257004
1.26,1.35,52.08000000000004,52.170000000000044,61.4868641079209,16484.772499046558,268.1023457321341
1.26,1.35,52.170000000000044,52.26000000000005,61.36260973777125,6134.743360384114,99.97526810871479
1.26,1.35,52.26000000000005,52.35000000000005,61.238203961752816,3771.7694103019476,61.59177059891664
1.26,1.35,52.35000000000005,52.440000000000055,61.11364708685061,8122.4993907253765,132.9081110014957
1.26,1.35,52.440000000000055,52.53000000000006,60.98893942035726,3474.0679790353097,56.96226253568387
1.26,1.35,52.53000000000006,52.62000000000006,60.864081270015404,28891.867911454527,474.69488257416714
1.26,1.35,52.62000000000006,52.710000000000065,60.73907294388709,142107.02798529033,2339.6311648775713
1.26,1.35,52.710000000000065,52.80000000000007,60.61391475041035,6777.5323814233525,111.81479383622008
1.3499999999999999,1.44,51.0,51.09,62.96599567165082,0.0,0.0
1.3499999999999999,1.44,51.09,51.18000000000001,62.843581977917786,3162.371494600013,50.321311979180614
1.3499999999999999,1.44,51.18000000000001,51.27000000000001,62.72101322415746,37888.598560712555,604.0814172644692
1.3499999999999999,1.44,51.27000000000001,51.360000000000014,62.598289712819266,58573.14294011169,935.6987740212448
1.3499999999999999,1.44,51.360000000000014,51.45000000000002,62.475411746684024,61985.89735623448,992.1646872463306
1.3499999999999999,1.44,51.45000000000002,51.54000000000002,62.352379628965664,0.0,0.0
1.3499999999999999,1.44,51.54000000000002,51.630000000000024,62.22919366322726,0.0,0.0
1.3499999999999999,1.44,51.630000000000024,51.72000000000003,62.10585415339836,0.0,0.0
1.3499999999999999,1.44,51.72000000000003,51.81000000000003,61.98236140383895,0.0,0.0
1.3499999999999999,1.44,51.81000000000003,51.900000000000034,61.85871571923542,0.0,0.0
1.3499999999999999,1.44,51.900000000000034,51.99000000000004,61.73491740467642,9368.085015898208,151.74694337873328
1.3499999999999999,1.44,51.99000000000004,52.08000000000004,61.610966765632135,2401.1976395569322,38.97354262742019
1.3499999999999999,1.44,52.08000000000004,52.170000000000044,61.486864107921974,9743.436517513483,158.4637086128147
1.3499999999999999,1.44,52.170000000000044,52.26000000000005,61.36260973777043,2539.2797518392204,41.38154753669516
1.3499999999999999,1.44,52.26000000000005,52.35000000000005,61.23820396175333,2534.0545565293846,41.380288653012144
1.3499999999999999,1.44,52.35000000000005,52.440000000000055,61.11364708684956,1927.3843277921776,31.53770752796248
1.3499999999999999,1.44,52.440000000000055,52.53000000000006,60.988939420357994,4957.759044996145,81.28947793017785
1.3499999999999999,1.44,52.53000000000006,52.62000000000006,60.86408127001385,8988.207251156668,147.67670954042518
1.3499999999999999,1.44,52.62000000000006,52.710000000000065,60.73907294388865,21496.22649318339,353.9110073846832
1.3499999999999999,1.44,52.710000000000065,52.80000000000007,60.613914750410444,7336.318969509832,121.03357784625112
1.44,1.53,51.0,51.09,62.96599567165042,0.0,0.0
1.44,1.53,51.09,51.18000000000001,62.84358197791722,0.0,0.0
1.44,1.53,51.18000000000001,51.27000000000001,62.72101322415707,0.0,0.0
1.44,1.53,51.27000000000001,51.360000000000014,62.59828971281937,1394.9623202705875,22.284351963451744
1.44,1.53,51.360000000000014,51.45000000000002,62.475411746685566,2132.5508093058916,34.13424177102806
1.44,1.53,51.45000000000002,51.54000000000002,62.35237962896535,0.0,0.0
1.44,1.53,51.54000000000002,51.630000000000024,62.229193663227,0.0,0.0
1.44,1.53,51.630000000000024,51.72000000000003,62.10585415339736,0.0,0.0
1.44,1.53,51.72000000000003,51.81000000000003,61.98236140384029,0.0,0.0
1.44,1.53,51.81000000000003,51.900000000000034,61.858715719235974,0.0,0.0
1.44,1.53,51.900000000000034,51.99000000000004,61.73491740467544,0.0,0.0
1.44,1.53,51.99000000000004,52.08000000000004,61.61096676563089,1000.2112819215677,16.23430591060821
1.44,1.53,52.08000000000004,52.170000000000044,61.48686410792413,1445.1752786784364,23.503805237844116
1.44,1.53,52.170000000000044,52.26000000000005,61.362609737769915,7576.83712937649,123.4764486346935
1.44,1.53,52.26000000000005,52.35000000000005,61.23820396175308,7707.912832631189,125.86771547782887
1.44,1.53,52.35000000000005,52.440000000000055,61.11364708684829,2918.229597992251,47.75086641196802
1.44,1.53,52.440000000000055,52.53000000000006,60.98893942035858,9787.889042352941,160.48629694789656
1.44,1.53,52.53000000000006,52.62000000000006,60.86408127001433,7306.036164674379,120.03855167487454
1.44,1.53,52.62000000000006,52.710000000000065,60.739072943889035,9203.240269152697,151.52092093428362
1.44,1.53,52.710000000000065,52.80000000000007,60.61391475041039,6725.783373948907,110.96104585297999
1.53,1.62,51.0,51.09,62.96599567165025,0.0,0.0
1.53,1.62,51.09,51.18000000000001,62.8435819779176,0.0,0.0
1.53,1.62,51.18000000000001,51.27000000000001,62.7210132241577,0.0,0.0
1.53,1.62,51.27000000000001,51.360000000000014,62.598289712818584,0.0,0.0
1.53,1.62,51.360000000000014,51.45000000000002,62.47541174668543,0.0,0.0
1.53,1.62,51.45000000000002,51.54000000000002,62.352379628964655,0.0,0.0
1.53,1.62,51.54000000000002,51.630000000000024,62.22919366322652,0.0,0.0
1.53,1.62,51.630000000000024,51.72000000000003,62.10585415339805,0.0,0.0
1.53,1.62,51.72000000000003,51.81000000000003,61.982361403840144,0.0,0.0
1.53,1.62,51.81000000000003,51.900000000000034,61.85871571923477,0.0,0.0
1.53,1.62,51.900000000000034,51.99000000000004,61.73491740467642,0.0,0.0
1.53,1.62,51.99000000000004,52.08000000000004,61.61096676563115,5.233607999999999,0.08494604572443583
1.53,1.62,52.08000000000004,52.170000000000044,61.48686410792245,3673.70179375698,59.747750142353276
1.53,1.62,52.170000000000044,52.26000000000005,61.36260973777076,8939.96746776841,145.69079617005858
1.53,1.62,52.26000000000005,52.35000000000005,61.23820396175278,2346.998871282382,38.32573000913342
1.53,1.62,52.35000000000005,52.440000000000055,61.11364708684824,2211.08091774121,36.17982272599533
1.53,1.62,52.440000000000055,52.53000000000006,60.98893942035862,17803.253938583897,291.90955126924246
1.53,1.62,52.53000000000006,52.62000000000006,60.864081270015056,4177.019782560867,68.62865084630289
1.53,1.62,52.62000000000006,52.710000000000065,60.739072943888154,6271.486456011682,103.25291697825868
1.53,1.62,52.710000000000065,52.80000000000007,60.61391475041059,6002.80031612168,99.03337114653229
1.6199999999999999,1.71,51.0,51.09,62.96599567164892,0.0,0.0
1.6199999999999999,1.71,51.09,51.18000000000001,62.84358197791688,0.0,0.0
1.6199999999999999,1.71,51.18000000000001,51.27000000000001,62.72101322415939,0.0,0.0
1.6199999999999999,1.71,51.27000000000001,51.360000000000014,62.598289712819195,0.0,0.0
1.6199999999999999,1.71,51.360000000000014,51.45000000000002,62.47541174668434,0.0,0.0
1.6199999999999999,1.71,51.45000000000002,51.54000000000002,62.35237962896475,0.0,0.0
1.6199999999999999,1.71,51.54000000000002,51.630000000000024,62.22919366322732,0.0,0.0
1.6199999999999999,1.71,51.630000000000024,51.72000000000003,62.10585415339904,0.0,0.0
1.6199999999999999,1.71,51.72000000000003,51.81000000000003,61.98236140383863,0.0,0.0
1.6199999999999999,1.71,51.81000000000003,51.900000000000034,61.85871571923543,0.0,0.0
1.6199999999999999,1.71,51.900000000000034,51.99000000000004,61.73491740467697,0.0,0.0
1.6199999999999999,1.71,51.99000000000004,52.08000000000004,61.61096676563233,0.0,0.0
1.6199999999999999,1.71,52.08000000000004,52.170000000000044,61.48686410792023,0.0,0.0
1.6199999999999999,1.71,52.170000000000044,52.26000000000005,61.36260973777301,109.03844887058747,1.7769525992546993
1.6199999999999999,1.71,52.26000000000005,52.35000000000005,61.23820396175197,4584.154591176459,74.85775699822321
1.6199999999999999,1.71,52.35000000000005,52.440000000000055,61.113647086849085,3725.826125827503,60.96553394256936
1.6199999999999999,1.71,52.440000000000055,52.53000000000006,60.98893942035706,20396.15525536108,334.4238389650238
1.6199999999999999,1.71,52.53000000000006,52.62000000000006,60.864081270015454,19663.360686213055,323.07003204368027
1.6199999999999999,1.71,52.62000000000006,52.710000000000065,60.73907294388851,13565.774676309755,223.34510585701534
1.6199999999999999,1.71,52.710000000000065,52.80000000000007,60.6139147504106,2116.711736098028,34.921218086869885
1.71,1.8,51.0,51.09,62.96599567164787,0.0,0.0
1.71,1.8,51.09,51.18000000000001,62.84358197791751,0.0,0.0
1.71,1.8,51.18000000000001,51.27000000000001,62.721013224159094,0.0,0.0
1.71,1.8,51.27000000000001,51.360000000000014,62.59828971282066,0.0,0.0
1.71,1.8,51.360000000000014,51.45000000000002,62.475411746684934,0.0,0.0
1.71,1.8,51.45000000000002,51.54000000000002,62.35237962896287,0.0,0.0
1.71,1.8,51.54000000000002,51.630000000000024,62.22919366322792,0.0,0.0
1.71,1.8,51.630000000000024,51.72000000000003,62.10585415339829,0.0,0.0
1.71,1.8,51.72000000000003,51.81000000000003,61.98236140383775,0.0,0.0
1.71,1.8,51.81000000000003,51.900000000000034,61.85871571923652,0.0,0.0
1.71,1.8,51.900000000000034,51.99000000000004,61.73491740467499,0.0,0.0
1.71,1.8,51.99000000000004,52.08000000000004,61.61096676563286,0.0,0.0
1.71,1.8,52.08000000000004,52.170000000000044,61.48686410791965,0.0,0.0
1.71,1.8,52.170000000000044,52.26000000000005,61.36260973777216,0.0,0.0
1.71,1.8,52.26000000000005,52.35000000000005,61.23820396175347,0.0,0.0
1.71,1.8,52.35000000000005,52.440000000000055,61.11364708684833,4254.733353447059,69.62002034342143
1.71,1.8,52.440000000000055,52.53000000000006,60.98893942035627,61070.398598329346,1001.3356385395003
1.71,1.8,52.53000000000006,52.62000000000006,60.86408127001517,56614.17636541695,930.1738428327851
1.71,1.8,52.62000000000006,52.710000000000065,60.73907294389016,16566.60669471777,272.7504041759372
1.71,1.8,52.710000000000065,52.80000000000007,60.61391475041025,0.0,0.0
